"TYPE","MONTH","DAY","HOUR","longitude","latitude","WEEKDAY"
"Other Theft",9,19,8,-123.14266088787,49.284573225133,"Tuesday"
"Theft from Vehicle",6,7,21,-123.121644989448,49.2802191272826,"Wednesday"
"Other Theft",8,23,18,-123.136068892541,49.2890599611485,"Wednesday"
"Other Theft",5,14,17,-123.116705184357,49.2838989319641,"Sunday"
"Theft from Vehicle",2,14,20,-123.103698168383,49.2683117045841,"Tuesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",3,22,16,-123.152950788844,49.2638170608009,"Wednesday"
"Other Theft",8,17,18,-123.132900382028,49.2911642897336,"Thursday"
"Other Theft",5,14,16,-123.116705184357,49.2838989319641,"Sunday"
"Break and Enter Commercial",12,31,0,-123.156647778096,49.2699214699926,"Sunday"
"Theft of Bicycle",8,21,9,-123.116863676179,49.2859147699875,"Monday"
"Theft from Vehicle",10,15,14,-123.109484163799,49.2631200028007,"Sunday"
"Theft from Vehicle",9,25,8,-123.10380736401,49.2537901894657,"Monday"
"Theft from Vehicle",10,22,12,-123.104080508873,49.2565797209649,"Sunday"
"Break and Enter Residential/Other",11,13,15,-123.071974193628,49.2392787415754,"Monday"
"Theft from Vehicle",1,8,22,-123.121398300098,49.2802637329593,"Sunday"
"Other Theft",1,7,16,-123.116705184357,49.2838989319641,"Saturday"
"Theft from Vehicle",7,7,21,-123.121398300098,49.2802637329593,"Friday"
"Other Theft",1,2,17,-123.116705184357,49.2838989319641,"Monday"
"Theft from Vehicle",7,11,0,-123.121398300098,49.2802637329593,"Tuesday"
"Other Theft",8,30,10,-123.142476371519,49.2671565188121,"Wednesday"
"Other Theft",7,28,18,-123.142476371519,49.2671565188121,"Friday"
"Theft from Vehicle",8,19,7,-123.121398300098,49.2802637329593,"Saturday"
"Theft from Vehicle",10,12,20,-123.121398300098,49.2802637329593,"Thursday"
"Other Theft",10,7,16,-123.140928037053,49.2679668164569,"Saturday"
"Other Theft",3,23,16,-123.142925542049,49.268000613496,"Thursday"
"Theft of Bicycle",11,10,18,-123.11172856442,49.2613216910332,"Friday"
"Theft from Vehicle",11,14,9,-123.121398300098,49.2802637329593,"Tuesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",11,11,13,-123.183795767363,49.2643298145134,"Saturday"
"Theft from Vehicle",10,16,4,-123.095317791567,49.2847747138681,"Monday"
"Theft from Vehicle",7,16,19,-123.115065204762,49.2108828623887,"Sunday"
"Theft of Bicycle",7,7,10,-123.134762797492,49.2360277182194,"Friday"
"Theft from Vehicle",11,21,1,-123.103101811342,49.283652089589,"Tuesday"
"Theft from Vehicle",10,3,18,-123.103101811342,49.283652089589,"Tuesday"
"Theft from Vehicle",5,16,10,-123.118442228059,49.2810171787136,"Tuesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",3,11,1,-123.168167030473,49.2640747673143,"Saturday"
"Vehicle Collision or Pedestrian Struck (with Injury)",7,18,17,-123.168167030473,49.2640747673143,"Tuesday"
"Theft from Vehicle",9,6,0,-123.103101811342,49.283652089589,"Wednesday"
"Mischief",3,26,20,-123.168527621441,49.2365629599888,"Sunday"
"Break and Enter Residential/Other",9,23,11,-123.097732020895,49.2403984404164,"Saturday"
"Theft of Bicycle",8,18,16,-123.135965064173,49.2695032963789,"Friday"
"Theft from Vehicle",11,7,18,-123.115065204762,49.2108828623887,"Tuesday"
"Theft from Vehicle",7,25,13,-123.118442228059,49.2810171787136,"Tuesday"
"Theft from Vehicle",5,20,9,-123.105595176144,49.2807097644253,"Saturday"
"Theft from Vehicle",12,14,10,-123.146314641047,49.2324044992148,"Thursday"
"Break and Enter Commercial",5,11,6,-123.156068461335,49.261016910344,"Thursday"
"Other Theft",12,9,12,-123.106009672606,49.2712576925705,"Saturday"
"Theft from Vehicle",8,15,14,-123.118442228059,49.2810171787136,"Tuesday"
"Other Theft",11,24,15,-123.106009672606,49.2712576925705,"Friday"
"Other Theft",11,9,10,-123.106009672606,49.2712576925705,"Thursday"
"Theft from Vehicle",5,21,22,-123.123715076417,49.2316120741244,"Sunday"
"Break and Enter Residential/Other",1,18,8,-123.126135223233,49.2841034681089,"Wednesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",5,10,13,-123.113872117385,49.2866020193638,"Wednesday"
"Theft from Vehicle",10,29,18,-123.051532739434,49.229451923289,"Sunday"
"Theft from Vehicle",6,8,12,-123.105595176144,49.2807097644253,"Thursday"
"Theft from Vehicle",12,27,22,-123.165882522727,49.2321688283454,"Wednesday"
"Other Theft",11,3,13,-123.106009672606,49.2712576925705,"Friday"
"Other Theft",11,1,12,-123.106009672606,49.2712576925705,"Wednesday"
"Theft from Vehicle",12,4,21,-123.132049301484,49.2896377064353,"Monday"
"Theft from Vehicle",7,23,23,-123.132049301484,49.2896377064353,"Sunday"
"Theft from Vehicle",5,12,17,-123.132049301484,49.2896377064353,"Friday"
"Other Theft",10,3,19,-123.106009672606,49.2712576925705,"Tuesday"
"Theft from Vehicle",6,9,0,-123.027539567589,49.2567368386067,"Friday"
"Other Theft",9,26,16,-123.106009672606,49.2712576925705,"Tuesday"
"Other Theft",8,23,7,-123.106009672606,49.2712576925705,"Wednesday"
"Theft from Vehicle",12,4,16,-123.084856824346,49.2782857429011,"Monday"
"Theft of Bicycle",3,22,9,-123.09334633372,49.2830738067407,"Wednesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",11,27,16,-123.130603828863,49.2905691794465,"Monday"
"Other Theft",8,15,18,-123.106009672606,49.2712576925705,"Tuesday"
"Other Theft",8,9,9,-123.106009672606,49.2712576925705,"Wednesday"
"Other Theft",8,2,18,-123.106009672606,49.2712576925705,"Wednesday"
"Other Theft",7,25,15,-123.106009672606,49.2712576925705,"Tuesday"
"Other Theft",7,22,11,-123.106009672606,49.2712576925705,"Saturday"
"Mischief",12,12,18,-123.169197503973,49.2273703553542,"Tuesday"
"Other Theft",6,25,13,-123.106009672606,49.2712576925705,"Sunday"
"Other Theft",6,18,16,-123.106009672606,49.2712576925705,"Sunday"
"Other Theft",6,2,17,-123.106009672606,49.2712576925705,"Friday"
"Mischief",12,12,17,-123.168729829704,49.2273668116267,"Tuesday"
"Other Theft",5,6,16,-123.106009672606,49.2712576925705,"Saturday"
"Other Theft",4,5,13,-123.106009672606,49.2712576925705,"Wednesday"
"Theft from Vehicle",6,16,19,-123.029097003164,49.2298017527347,"Friday"
"Theft from Vehicle",6,10,20,-123.029099847686,49.2299677145035,"Saturday"
"Break and Enter Commercial",10,22,8,-123.104435101478,49.2815372957228,"Sunday"
"Mischief",3,22,10,-123.169918821739,49.2683641766659,"Wednesday"
"Theft from Vehicle",8,10,16,-123.105595176144,49.2807097644253,"Thursday"
"Vehicle Collision or Pedestrian Struck (with Injury)",12,22,16,-123.129405326271,49.289778953222,"Friday"
"Break and Enter Residential/Other",11,26,13,-123.098508106794,49.242271489862,"Sunday"
"Break and Enter Residential/Other",12,4,0,-123.133201250822,49.2494375640595,"Monday"
"Theft of Bicycle",8,23,15,-123.099737667857,49.2794825391749,"Wednesday"
"Theft from Vehicle",10,17,0,-123.103695240172,49.2306326761135,"Tuesday"
"Theft from Vehicle",10,9,0,-123.028484400358,49.2347993080964,"Monday"
"Theft from Vehicle",2,13,22,-123.081201309274,49.2301911997458,"Monday"
"Theft from Vehicle",12,26,16,-123.112743671906,49.2859825490337,"Tuesday"
"Theft from Vehicle",6,26,13,-123.038865368133,49.2301529325898,"Monday"
"Theft from Vehicle",8,22,12,-123.097649825176,49.2831468890322,"Tuesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",10,22,3,-123.107206636477,49.2819938714525,"Sunday"
"Vehicle Collision or Pedestrian Struck (with Injury)",11,16,20,-123.107206636477,49.2819938714525,"Thursday"
"Theft from Vehicle",9,17,2,-123.042691529265,49.23833546044,"Sunday"
"Theft from Vehicle",8,1,23,-123.101170173365,49.2336227790152,"Tuesday"
"Theft from Vehicle",12,26,19,-123.113283390563,49.2792589362794,"Tuesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",11,28,12,-123.124907581951,49.2894330909674,"Tuesday"
"Theft from Vehicle",11,3,18,-123.113283390563,49.2792589362794,"Friday"
"Theft from Vehicle",11,2,21,-123.113283390563,49.2792589362794,"Thursday"
"Theft from Vehicle",5,10,21,-123.113283390563,49.2792589362794,"Wednesday"
"Theft from Vehicle",3,8,13,-123.113283390563,49.2792589362794,"Wednesday"
"Theft of Bicycle",5,26,2,-123.058123420299,49.2418705132582,"Friday"
"Theft from Vehicle",1,5,12,-123.113283390563,49.2792589362794,"Thursday"
"Theft from Vehicle",7,19,17,-123.101523039701,49.2335463696105,"Wednesday"
"Theft from Vehicle",1,2,20,-123.113317024563,49.2792366852013,"Monday"
"Theft from Vehicle",6,16,19,-123.118677668104,49.2783446486534,"Friday"
"Theft of Bicycle",7,13,10,-123.061796316953,49.2748020597274,"Thursday"
"Theft from Vehicle",10,7,14,-123.028484400358,49.2347993080964,"Saturday"
"Theft from Vehicle",1,7,18,-123.139533382079,49.23237348982,"Saturday"
"Theft from Vehicle",3,29,16,-123.098110323805,49.2803099597545,"Wednesday"
"Other Theft",12,15,15,-123.116705184357,49.2838989319641,"Friday"
"Theft from Vehicle",1,10,16,-123.098110323805,49.2803099597545,"Tuesday"
"Theft from Vehicle",5,26,22,-123.108476636281,49.281150287779,"Friday"
"Other Theft",12,15,12,-123.116705184357,49.2838989319641,"Friday"
"Other Theft",12,14,14,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",12,14,14,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",12,14,11,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",12,8,20,-123.116705184357,49.2838989319641,"Friday"
"Theft from Vehicle",7,23,21,-123.068218783378,49.2304813273362,"Sunday"
"Other Theft",12,8,17,-123.116705184357,49.2838989319641,"Friday"
"Other Theft",12,7,16,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",12,3,15,-123.116705184357,49.2838989319641,"Sunday"
"Other Theft",12,1,20,-123.116705184357,49.2838989319641,"Friday"
"Theft from Vehicle",12,27,21,-123.173134939104,49.2325609942701,"Wednesday"
"Mischief",7,8,12,-123.155357773997,49.2610201169482,"Saturday"
"Theft from Vehicle",6,18,12,-123.108476636281,49.281150287779,"Sunday"
"Break and Enter Commercial",1,21,5,-123.060754365315,49.207820551976,"Saturday"
"Theft of Bicycle",7,21,7,-123.125442293556,49.2606080581846,"Friday"
"Theft from Vehicle",2,11,2,-123.118422890911,49.2783964524474,"Saturday"
"Theft from Vehicle",3,27,19,-123.118422890911,49.2783964524474,"Monday"
"Theft from Vehicle",4,4,10,-123.118422890911,49.2783964524474,"Tuesday"
"Other Theft",11,30,15,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",11,29,18,-123.116705184357,49.2838989319641,"Wednesday"
"Other Theft",11,25,19,-123.116705184357,49.2838989319641,"Saturday"
"Theft from Vehicle",5,12,23,-123.118422890911,49.2783964524474,"Friday"
"Theft from Vehicle",11,10,14,-123.186786268501,49.2326518089877,"Friday"
"Other Theft",11,24,15,-123.116705184357,49.2838989319641,"Friday"
"Other Theft",11,24,11,-123.116705184357,49.2838989319641,"Friday"
"Other Theft",11,22,16,-123.116705184357,49.2838989319641,"Wednesday"
"Other Theft",11,22,15,-123.116705184357,49.2838989319641,"Wednesday"
"Other Theft",11,18,18,-123.116705184357,49.2838989319641,"Saturday"
"Other Theft",8,19,18,-123.116705184357,49.2838989319641,"Saturday"
"Other Theft",8,11,16,-123.116705184357,49.2838989319641,"Friday"
"Other Theft",8,9,14,-123.116705184357,49.2838989319641,"Wednesday"
"Other Theft",8,8,18,-123.116705184357,49.2838989319641,"Tuesday"
"Theft from Vehicle",8,21,5,-123.108476636281,49.281150287779,"Monday"
"Theft from Vehicle",12,27,13,-123.124083337743,49.2811739815792,"Wednesday"
"Theft from Vehicle",9,21,8,-123.108476636281,49.281150287779,"Thursday"
"Mischief",5,6,4,-123.131486809092,49.2588995330574,"Saturday"
"Other Theft",8,7,16,-123.116705184357,49.2838989319641,"Monday"
"Other Theft",8,6,12,-123.116705184357,49.2838989319641,"Sunday"
"Other Theft",8,2,16,-123.116705184357,49.2838989319641,"Wednesday"
"Other Theft",7,23,17,-123.116705184357,49.2838989319641,"Sunday"
"Other Theft",7,14,12,-123.033844124279,49.2697281070986,"Friday"
"Theft from Vehicle",10,6,19,-123.108476636281,49.281150287779,"Friday"
"Theft from Vehicle",11,4,3,-123.108476636281,49.281150287779,"Saturday"
"Theft from Vehicle",11,11,3,-123.108476636281,49.281150287779,"Saturday"
"Theft from Vehicle",12,11,21,-123.098980987419,49.2804087938615,"Monday"
"Other Theft",7,22,19,-123.116705184357,49.2838989319641,"Saturday"
"Theft from Vehicle",8,12,22,-123.098980987419,49.2804087938615,"Saturday"
"Theft from Vehicle",1,1,14,-123.098980987419,49.2804087938615,"Sunday"
"Other Theft",7,16,16,-123.116705184357,49.2838989319641,"Sunday"
"Other Theft",7,3,14,-123.116705184357,49.2838989319641,"Monday"
"Theft of Bicycle",10,7,10,-123.125442293556,49.2606080581846,"Saturday"
"Theft from Vehicle",5,27,20,-123.032189280078,49.2305325166606,"Saturday"
"Vehicle Collision or Pedestrian Struck (with Injury)",12,2,18,-123.12044725476,49.287485874743,"Saturday"
"Other Theft",6,29,12,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",6,28,18,-123.116705184357,49.2838989319641,"Wednesday"
"Other Theft",6,25,16,-123.116705184357,49.2838989319641,"Sunday"
"Other Theft",6,25,16,-123.116705184357,49.2838989319641,"Sunday"
"Other Theft",6,18,15,-123.116705184357,49.2838989319641,"Sunday"
"Vehicle Collision or Pedestrian Struck (with Injury)",10,24,10,-123.19108331129,49.2579313894739,"Tuesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",4,17,14,-123.190794674332,49.2579228712621,"Monday"
"Vehicle Collision or Pedestrian Struck (with Injury)",5,20,21,-123.190900576938,49.2461839223367,"Saturday"
"Vehicle Collision or Pedestrian Struck (with Injury)",10,25,8,-123.190900576938,49.2461839223367,"Wednesday"
"Other Theft",6,15,20,-123.116705184357,49.2838989319641,"Thursday"
"Theft from Vehicle",8,3,19,-123.029228378864,49.2301478570401,"Thursday"
"Theft from Vehicle",8,25,17,-123.122469084465,49.232158604265,"Friday"
"Other Theft",6,15,16,-123.116705184357,49.2838989319641,"Thursday"
"Other Theft",3,2,12,-123.116705184357,49.2838989319641,"Thursday"
"Break and Enter Residential/Other",7,2,12,-123.097949893055,49.2537962933668,"Sunday"
"Break and Enter Residential/Other",4,29,20,-123.097693203081,49.2547059274717,"Saturday"
"Break and Enter Residential/Other",5,1,11,-123.133081176054,49.2575723525219,"Monday"
"Theft from Vehicle",5,8,18,-123.105561571335,49.2326101219774,"Monday"
"Theft from Vehicle",11,10,16,-123.105564826502,49.2325261932782,"Friday"
"Other Theft",2,14,17,-123.116705184357,49.2838989319641,"Tuesday"
"Theft from Vehicle",9,24,23,-123.18959165784,49.2333541762849,"Sunday"
"Other Theft",2,7,20,-123.116705184357,49.2838989319641,"Tuesday"
"Mischief",7,2,9,-123.043719173392,49.2461977232501,"Sunday"
"Mischief",5,27,19,-123.042972760149,49.246277611095,"Saturday"
"Break and Enter Residential/Other",1,17,17,-123.097990617999,49.2547929292328,"Tuesday"
"Theft from Vehicle",9,3,22,-123.105595176144,49.2807097644253,"Sunday"
"Theft from Vehicle",7,25,15,-123.123377185424,49.2815135861068,"Tuesday"
"Theft from Vehicle",8,21,21,-123.123377185424,49.2815135861068,"Monday"
"Theft from Vehicle",12,17,4,-123.079778810674,49.2317709482769,"Sunday"
"Vehicle Collision or Pedestrian Struck (with Injury)",10,31,7,-123.036389089436,49.273240585628,"Tuesday"
"Theft from Vehicle",11,15,8,-123.114091562712,49.2787258062505,"Wednesday"
"Theft from Vehicle",1,10,9,-123.123669813485,49.2800986013503,"Tuesday"
"Theft from Vehicle",6,8,3,-123.123669813485,49.2800986013503,"Thursday"
"Break and Enter Residential/Other",3,12,9,-123.09781739418,49.256494881333,"Sunday"
"Theft from Vehicle",10,4,1,-123.123177727067,49.280428890289,"Wednesday"
"Theft from Vehicle",7,1,6,-123.079784728558,49.2316075004077,"Saturday"
"Break and Enter Residential/Other",1,14,7,-123.09702389431,49.256565263344,"Saturday"
"Theft from Vehicle",2,1,2,-123.118060461816,49.2812711434982,"Wednesday"
"Theft from Vehicle",2,9,8,-123.118060461816,49.2812711434982,"Thursday"
"Theft from Vehicle",2,18,9,-123.118060461816,49.2812711434982,"Saturday"
"Break and Enter Residential/Other",1,12,0,-123.097042309981,49.2565655177341,"Thursday"
"Theft from Vehicle",4,28,16,-123.109451402925,49.2665778802776,"Friday"
"Theft from Vehicle",3,8,20,-123.118060461816,49.2812711434982,"Wednesday"
"Theft from Vehicle",5,27,14,-123.090516423579,49.2318115182895,"Saturday"
"Break and Enter Residential/Other",11,26,12,-123.097136862368,49.256566967465,"Sunday"
"Theft of Bicycle",6,2,22,-123.100103431423,49.2727764015753,"Friday"
"Theft from Vehicle",5,17,0,-123.185400642475,49.2336970412833,"Wednesday"
"Theft from Vehicle",10,25,0,-123.185402910664,49.2336057357798,"Wednesday"
"Theft from Vehicle",9,17,3,-123.112353389485,49.2830022884468,"Sunday"
"Theft of Bicycle",11,11,7,-123.100103431423,49.2727764015753,"Saturday"
"Theft from Vehicle",9,13,21,-123.105595176144,49.2807097644253,"Wednesday"
"Vehicle Collision or Pedestrian Struck (with Injury)",11,29,20,-123.073477690436,49.2721615204307,"Wednesday"
"Theft of Bicycle",11,26,3,-123.100103431423,49.2727764015753,"Sunday"
"Mischief",5,10,15,-123.045651645938,49.2247026503282,"Wednesday"
"Theft from Vehicle",3,16,9,-123.118060461816,49.2812711434982,"Thursday"
"Theft from Vehicle",3,17,8,-123.118060461816,49.2812711434982,"Friday"
"Theft of Bicycle",3,19,16,-123.106639834275,49.2701784988794,"Sunday"
"Theft from Vehicle",5,1,22,-123.068825820312,49.2309260525396,"Monday"
"Mischief",12,18,14,-123.044872524286,49.2201504501841,"Monday"
"Theft from Vehicle",3,24,17,-123.118060461816,49.2812711434982,"Friday"
"Mischief",8,3,0,-123.044825970586,49.220150108448,"Thursday"
"Theft from Vehicle",4,7,23,-123.118060461816,49.2812711434982,"Friday"
"Other Theft",11,28,0,-123.131705771117,49.2735774761537,"Tuesday"
"Theft from Vehicle",5,11,21,-123.126768421727,49.2899483765699,"Thursday"
"Theft from Vehicle",7,21,22,-123.178769629226,49.2334477100205,"Friday"
"Break and Enter Residential/Other",12,1,19,-123.097673263774,49.2583904750318,"Friday"
"Other Theft",12,10,10,-123.070421410607,49.2623733188392,"Sunday"
"Other Theft",12,8,10,-123.070421410607,49.2623733188392,"Friday"
"Other Theft",6,30,12,-123.070421410607,49.2623733188392,"Friday"
"Theft of Bicycle",5,30,17,-123.106639834275,49.2701784988794,"Tuesday"
"Other Theft",4,27,9,-123.070421410607,49.2623733188392,"Thursday"
"Theft of Bicycle",6,11,19,-123.106639834275,49.2701784988794,"Sunday"
"Break and Enter Residential/Other",12,16,10,-123.098128150191,49.2583147996438,"Saturday"
"Theft from Vehicle",12,19,18,-123.099677662274,49.2803397416746,"Tuesday"
"Theft from Vehicle",12,6,9,-123.119344740374,49.2856882543997,"Wednesday"
"Theft from Vehicle",11,21,8,-123.099677662274,49.2803397416746,"Tuesday"
"Theft from Vehicle",4,8,10,-123.118060461816,49.2812711434982,"Saturday"
"Theft from Vehicle",4,8,23,-123.118060461816,49.2812711434982,"Saturday"
"Theft from Vehicle",4,11,20,-123.118060461816,49.2812711434982,"Tuesday"
"Theft from Vehicle",4,14,21,-123.118060461816,49.2812711434982,"Friday"
"Theft from Vehicle",11,11,22,-123.099677662274,49.2803397416746,"Saturday"
"Theft from Vehicle",11,1,8,-123.099677662274,49.2803397416746,"Wednesday"
"Theft from Vehicle",4,17,18,-123.051577362226,49.2319430495016,"Monday"
"Theft from Vehicle",10,19,1,-123.159875126555,49.2346377708575,"Thursday"
"Theft from Vehicle",7,10,15,-123.05295522658,49.2365906316868,"Monday"
